name,sequence,file,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,reverb_min_falloff_curve,reverb_falloff_curve,randomize_type,priority,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,volumefalloffcurve,startdelay,speakermap,reverb,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold
US_2_taunt_killstreak_5friendly,2,battlechatter/us/2/mp/US_2_taunt_killstreak_5friendly_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_5friendly,3,battlechatter/us/2/mp/US_2_taunt_killstreak_5friendly_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_5friendly,4,battlechatter/us/2/mp/US_2_taunt_killstreak_5friendly_03.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_10friendly,1,battlechatter/us/2/mp/US_2_taunt_killstreak_10friendly_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_10friendly,2,battlechatter/us/2/mp/US_2_taunt_killstreak_10friendly_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_10friendly,3,battlechatter/us/2/mp/US_2_taunt_killstreak_10friendly_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_15friendly,1,battlechatter/us/2/mp/US_2_taunt_killstreak_15friendly_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_killstreak_15friendly,2,battlechatter/us/2/mp/US_2_taunt_killstreak_15friendly_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_kill_killstreak,1,battlechatter/us/2/mp/US_2_taunt_kill_killstreak_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_kill_killstreak,2,battlechatter/us/2/mp/US_2_taunt_kill_killstreak_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_taunt_kill_killstreak,3,battlechatter/us/2/mp/US_2_taunt_kill_killstreak_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_recon,1,battlechatter/us/2/mp/US_2_killstreak_enemy_recon_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_recon,2,battlechatter/us/2/mp/US_2_killstreak_enemy_recon_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_recon,3,battlechatter/us/2/mp/US_2_killstreak_enemy_recon_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_artillery,1,battlechatter/us/2/mp/US_2_killstreak_enemy_artillery_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_artillery,2,battlechatter/us/2/mp/US_2_killstreak_enemy_artillery_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_artillery,3,battlechatter/us/2/mp/US_2_killstreak_enemy_artillery_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_dogs,1,battlechatter/us/2/mp/US_2_killstreak_enemy_dogs_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_dogs,2,battlechatter/us/2/mp/US_2_killstreak_enemy_dogs_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_dogs,3,battlechatter/us/2/mp/US_2_killstreak_enemy_dogs_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_fourth,1,battlechatter/us/2/mp/US_2_killstreak_enemy_fourth_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_fourth,2,battlechatter/us/2/mp/US_2_killstreak_enemy_fourth_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_killstreak_enemy_fourth,3,battlechatter/us/2/mp/US_2_killstreak_enemy_fourth_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_juggernaut,1,battlechatter/us/2/mp/US_2_perk_loadout_juggernaut_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_juggernaut,2,battlechatter/us/2/mp/US_2_perk_loadout_juggernaut_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_juggernaut,3,battlechatter/us/2/mp/US_2_perk_loadout_juggernaut_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_deepimpact,1,battlechatter/us/2/mp/US_2_perk_loadout_deepimpact_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_deepimpact,2,battlechatter/us/2/mp/US_2_perk_loadout_deepimpact_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_perk_loadout_deepimpact,3,battlechatter/us/2/mp/US_2_perk_loadout_deepimpact_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_barrel,1,battlechatter/us/2/mp/US_2_destructible_near_barrel_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_barrel,2,battlechatter/us/2/mp/US_2_destructible_near_barrel_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_barrel,3,battlechatter/us/2/mp/US_2_destructible_near_barrel_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_car,1,battlechatter/us/2/mp/US_2_destructible_near_car_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_car,2,battlechatter/us/2/mp/US_2_destructible_near_car_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_car,3,battlechatter/us/2/mp/US_2_destructible_near_car_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_truck,1,battlechatter/us/2/mp/US_2_destructible_near_truck_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_truck,2,battlechatter/us/2/mp/US_2_destructible_near_truck_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_destructible_near_truck,3,battlechatter/us/2/mp/US_2_destructible_near_truck_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_teamkill,1,battlechatter/us/2/mp/US_2_teammate_near_teamkill_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_teamkill,2,battlechatter/us/2/mp/US_2_teammate_near_teamkill_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_teamkill,3,battlechatter/us/2/mp/US_2_teammate_near_teamkill_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_suicide,1,battlechatter/us/2/mp/US_2_teammate_near_suicide_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_suicide,2,battlechatter/us/2/mp/US_2_teammate_near_suicide_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_teammate_near_suicide,3,battlechatter/us/2/mp/US_2_teammate_near_suicide_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_appear,1,battlechatter/us/2/mp/US_2_gametype_hq_appear_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_appear,2,battlechatter/us/2/mp/US_2_gametype_hq_appear_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_appear,3,battlechatter/us/2/mp/US_2_gametype_hq_appear_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_protect,1,battlechatter/us/2/mp/US_2_gametype_hq_protect_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_protect,2,battlechatter/us/2/mp/US_2_gametype_hq_protect_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_protect,3,battlechatter/us/2/mp/US_2_gametype_hq_protect_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_attack,1,battlechatter/us/2/mp/US_2_gametype_hq_attack_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_attack,2,battlechatter/us/2/mp/US_2_gametype_hq_attack_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_hq_attack,3,battlechatter/us/2/mp/US_2_gametype_hq_attack_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_friendlyplant,1,battlechatter/us/2/mp/US_2_gametype_sd_friendlyplant_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_friendlyplant,2,battlechatter/us/2/mp/US_2_gametype_sd_friendlyplant_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_friendlyplant,3,battlechatter/us/2/mp/US_2_gametype_sd_friendlyplant_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_enemyplant,1,battlechatter/us/2/mp/US_2_gametype_sd_enemyplant_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_enemyplant,2,battlechatter/us/2/mp/US_2_gametype_sd_enemyplant_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_gametype_sd_enemyplant,3,battlechatter/us/2/mp/US_2_gametype_sd_enemyplant_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_grenade,1,battlechatter/us/2/mp/US_2_inform_attack_grenade_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_grenade,2,battlechatter/us/2/mp/US_2_inform_attack_grenade_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_grenade,3,battlechatter/us/2/mp/US_2_inform_attack_grenade_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_smoke,1,battlechatter/us/2/mp/US_2_inform_attack_smoke_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_smoke,2,battlechatter/us/2/mp/US_2_inform_attack_smoke_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_smoke,3,battlechatter/us/2/mp/US_2_inform_attack_smoke_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_gas,1,battlechatter/us/2/mp/US_2_inform_attack_gas_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_gas,2,battlechatter/us/2/mp/US_2_inform_attack_gas_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_gas,3,battlechatter/us/2/mp/US_2_inform_attack_gas_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_molotov,1,battlechatter/us/2/mp/US_2_inform_attack_molotov_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_molotov,2,battlechatter/us/2/mp/US_2_inform_attack_molotov_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_molotov,3,battlechatter/us/2/mp/US_2_inform_attack_molotov_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_flare,1,battlechatter/us/2/mp/US_2_inform_attack_flare_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_flare,2,battlechatter/us/2/mp/US_2_inform_attack_flare_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_flare,3,battlechatter/us/2/mp/US_2_inform_attack_flare_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
